Datetime,Collection_Slug,Floor_Price
2022-01-20 20:40:00,decentral-games-ice,1.86
2022-01-20 20:40:00,slotienft,0.345
2022-01-20 20:40:00,billionairezombiesclub,0.038
2022-01-20 20:40:00,boredapeyachtclub,84.5
2022-01-20 20:40:00,adidasoriginals,10.5
2022-01-20 20:40:00,veefriends,12.0
2022-01-20 20:40:00,derace-ticket,1.69
2022-01-20 20:40:00,zed-run-official,0.02
2022-01-20 20:40:00,derace-horses,0.71
2022-01-20 20:40:00,cryptopunks,0.0
2022-01-20 20:40:00,mutant-ape-yacht-club,16.0
2022-01-20 20:50:00,bigtime-founders,0.179
2022-01-20 20:50:00,decentral-games-ice,1.86
2022-01-20 20:50:00,slotienft,0.345
2022-01-20 20:50:00,billionairezombiesclub,0.038
2022-01-20 20:50:00,boredapeyachtclub,84.5
2022-01-20 20:50:00,adidasoriginals,1.045
2022-01-20 20:50:00,veefriends,12.0
2022-01-20 20:50:00,derace-ticket,1.69
2022-01-20 20:50:00,zed-run-official,0.02
2022-01-20 20:50:00,derace-horses,0.71
2022-01-20 20:50:00,cryptopunks,0.0
2022-01-20 20:50:00,mutant-ape-yacht-club,16.125
2022-01-20 21:00:00,bigtime-founders,0.179
2022-01-20 21:00:00,decentral-games-ice,1.86
2022-01-20 21:00:00,slotienft,0.345
2022-01-20 21:00:00,billionairezombiesclub,0.038
2022-01-20 21:00:00,boredapeyachtclub,84.5
2022-01-20 21:00:00,adidasoriginals,1.02
2022-01-20 21:00:00,veefriends,12.0
2022-01-20 21:00:00,derace-ticket,1.69
2022-01-20 21:00:00,zed-run-official,0.02
2022-01-20 21:00:00,derace-horses,0.71
2022-01-20 21:00:00,cryptopunks,0.0
2022-01-20 21:00:00,mutant-ape-yacht-club,16.125
2022-01-20 21:10:00,bigtime-founders,0.179
2022-01-20 21:10:00,decentral-games-ice,1.86
2022-01-20 21:10:00,slotienft,0.345
2022-01-20 21:10:00,billionairezombiesclub,0.038
2022-01-20 21:10:00,boredapeyachtclub,84.5
2022-01-20 21:10:00,adidasoriginals,1.02
2022-01-20 21:10:00,veefriends,12.0
2022-01-20 21:10:00,derace-ticket,1.69
2022-01-20 21:10:00,zed-run-official,0.02
2022-01-20 21:10:00,derace-horses,0.71
2022-01-20 21:10:00,cryptopunks,0.0
2022-01-20 21:10:00,mutant-ape-yacht-club,16.125
2022-01-20 21:20:00,bigtime-founders,0.179
2022-01-20 21:20:00,decentral-games-ice,1.86
2022-01-20 21:20:00,slotienft,0.345
2022-01-20 21:20:00,billionairezombiesclub,0.04
2022-01-20 21:20:00,boredapeyachtclub,84.5
2022-01-20 21:20:00,adidasoriginals,10.5
2022-01-20 21:20:00,veefriends,12.0
2022-01-20 21:20:00,derace-ticket,1.69
2022-01-20 21:20:00,zed-run-official,0.02
2022-01-20 21:20:00,derace-horses,0.71
2022-01-20 21:20:00,cryptopunks,0.0
2022-01-20 21:20:00,mutant-ape-yacht-club,16.125
2022-01-20 21:30:00,bigtime-founders,0.179
2022-01-20 21:30:00,decentral-games-ice,1.86
2022-01-20 21:30:00,slotienft,0.345
2022-01-20 21:30:00,billionairezombiesclub,0.04
2022-01-20 21:30:00,boredapeyachtclub,84.5
2022-01-20 21:30:00,adidasoriginals,10.5
2022-01-20 21:30:00,veefriends,12.0
2022-01-20 21:30:00,derace-ticket,1.69
2022-01-20 21:30:00,zed-run-official,0.0114
2022-01-20 21:30:00,derace-horses,0.71
2022-01-20 21:30:00,cryptopunks,0.0
2022-01-20 21:30:00,mutant-ape-yacht-club,16.1
2022-01-20 21:40:00,bigtime-founders,0.179
2022-01-20 21:40:00,decentral-games-ice,1.86
2022-01-20 21:40:00,slotienft,0.34269
2022-01-20 21:40:00,billionairezombiesclub,0.04
2022-01-20 21:40:00,boredapeyachtclub,84.5
2022-01-20 21:40:00,adidasoriginals,10.5
2022-01-20 21:40:00,veefriends,12.0
2022-01-20 21:40:00,derace-ticket,1.69
2022-01-20 21:40:00,zed-run-official,0.025
2022-01-20 21:40:00,derace-horses,0.71
2022-01-20 21:40:00,cryptopunks,0.0
2022-01-20 21:40:00,mutant-ape-yacht-club,16.1
2022-01-20 21:50:00,bigtime-founders,0.179
2022-01-20 21:50:00,decentral-games-ice,1.86
2022-01-20 21:50:00,slotienft,0.34269
2022-01-20 21:50:00,billionairezombiesclub,0.04
2022-01-20 21:50:00,boredapeyachtclub,84.5
2022-01-20 21:50:00,adidasoriginals,10.5
2022-01-20 21:50:00,veefriends,12.0
2022-01-20 21:50:00,derace-ticket,1.69
2022-01-20 21:50:00,zed-run-official,0.025
2022-01-20 21:50:00,derace-horses,0.67
2022-01-20 21:50:00,cryptopunks,0.0
2022-01-20 21:50:00,mutant-ape-yacht-club,16.1
2022-01-20 22:00:00,bigtime-founders,0.179
2022-01-20 22:00:00,decentral-games-ice,1.86
2022-01-20 22:00:00,slotienft,0.34269
2022-01-20 22:00:00,billionairezombiesclub,0.04
2022-01-20 22:00:00,boredapeyachtclub,84.5
2022-01-20 22:00:00,adidasoriginals,1.0
2022-01-20 22:00:00,veefriends,12.0
2022-01-20 22:00:00,derace-ticket,1.69
2022-01-20 22:00:00,zed-run-official,0.019
2022-01-20 22:00:00,derace-horses,0.67
2022-01-20 22:00:00,cryptopunks,0.0
2022-01-20 22:00:00,mutant-ape-yacht-club,16.1
2022-01-20 22:10:00,bigtime-founders,0.179
2022-01-20 22:10:00,decentral-games-ice,1.86
2022-01-20 22:10:00,slotienft,0.34269
2022-01-20 22:10:00,billionairezombiesclub,0.04
2022-01-20 22:10:00,boredapeyachtclub,84.5
2022-01-20 22:10:00,adidasoriginals,10.5
2022-01-20 22:10:00,veefriends,12.0
2022-01-20 22:10:00,derace-ticket,1.69
2022-01-20 22:10:00,zed-run-official,0.025
2022-01-20 22:10:00,derace-horses,0.67
2022-01-20 22:10:00,cryptopunks,0.0
2022-01-20 22:10:00,mutant-ape-yacht-club,16.1
2022-01-20 22:20:00,bigtime-founders,0.179
2022-01-20 22:20:00,decentral-games-ice,1.88
2022-01-20 22:20:00,slotienft,0.325
2022-01-20 22:20:00,billionairezombiesclub,0.042999
2022-01-20 22:20:00,boredapeyachtclub,84.5
2022-01-20 22:20:00,adidasoriginals,10.5
2022-01-20 22:20:00,veefriends,12.0
2022-01-20 22:20:00,derace-ticket,1.69
2022-01-20 22:20:00,zed-run-official,0.019
2022-01-20 22:20:00,derace-horses,0.67
2022-01-20 22:20:00,cryptopunks,0.0
2022-01-20 22:20:00,mutant-ape-yacht-club,15.5
2022-01-20 22:30:00,bigtime-founders,0.17
2022-01-20 22:30:00,decentral-games-ice,1.88
2022-01-20 22:30:00,slotienft,0.325
2022-01-20 22:30:00,billionairezombiesclub,0.042999
2022-01-20 22:30:00,boredapeyachtclub,84.5
2022-01-20 22:30:00,adidasoriginals,10.5
2022-01-20 22:30:00,veefriends,12.0
2022-01-20 22:30:00,derace-ticket,1.69
2022-01-20 22:30:00,zed-run-official,0.02
2022-01-20 22:30:00,derace-horses,0.67
2022-01-20 22:30:00,cryptopunks,0.0
2022-01-20 22:30:00,mutant-ape-yacht-club,15.5
2022-01-20 22:40:00,bigtime-founders,0.17
2022-01-20 22:40:00,decentral-games-ice,1.89
2022-01-20 22:40:00,slotienft,0.325
2022-01-20 22:40:00,billionairezombiesclub,0.042999
2022-01-20 22:40:00,boredapeyachtclub,84.5
2022-01-20 22:40:00,adidasoriginals,10.5
2022-01-20 22:40:00,veefriends,12.0
2022-01-20 22:40:00,derace-ticket,1.69
2022-01-20 22:40:00,zed-run-official,0.019
2022-01-20 22:40:00,derace-horses,0.67
2022-01-20 22:40:00,cryptopunks,0.0
2022-01-20 22:40:00,mutant-ape-yacht-club,16.1
2022-01-20 22:50:00,bigtime-founders,0.1699
2022-01-20 22:50:00,decentral-games-ice,1.89
2022-01-20 22:50:00,slotienft,0.325
2022-01-20 22:50:00,billionairezombiesclub,0.042999
2022-01-20 22:50:00,boredapeyachtclub,84.5
2022-01-20 22:50:00,adidasoriginals,10.5
2022-01-20 22:50:00,veefriends,12.0
2022-01-20 22:50:00,derace-ticket,1.69
2022-01-20 22:50:00,zed-run-official,0.02
2022-01-20 22:50:00,derace-horses,0.65
2022-01-20 22:50:00,cryptopunks,0.0
2022-01-20 22:50:00,mutant-ape-yacht-club,16.1
2022-01-20 23:00:00,bigtime-founders,0.1699
2022-01-20 23:00:00,decentral-games-ice,1.89
2022-01-20 23:00:00,slotienft,0.325
2022-01-20 23:00:00,billionairezombiesclub,0.042999
2022-01-20 23:00:00,boredapeyachtclub,84.5
2022-01-20 23:00:00,adidasoriginals,10.5
2022-01-20 23:00:00,veefriends,12.0
2022-01-20 23:00:00,derace-ticket,1.69
2022-01-20 23:00:00,zed-run-official,0.025
2022-01-20 23:00:00,derace-horses,0.65
2022-01-20 23:00:00,cryptopunks,0.0
2022-01-20 23:00:00,mutant-ape-yacht-club,16.1
2022-01-20 23:10:00,bigtime-founders,0.1699
2022-01-20 23:10:00,decentral-games-ice,1.89
2022-01-20 23:10:00,slotienft,0.325
2022-01-20 23:10:00,billionairezombiesclub,0.042999
2022-01-20 23:10:00,boredapeyachtclub,84.5
2022-01-20 23:10:00,adidasoriginals,10.5
2022-01-20 23:10:00,veefriends,12.0
2022-01-20 23:10:00,derace-ticket,1.69
2022-01-20 23:10:00,zed-run-official,0.02
2022-01-20 23:10:00,derace-horses,0.71
2022-01-20 23:10:00,cryptopunks,0.0
2022-01-20 23:10:00,mutant-ape-yacht-club,16.0
2022-01-20 23:20:00,bigtime-founders,0.1699
2022-01-20 23:20:00,decentral-games-ice,1.89
2022-01-20 23:20:00,slotienft,0.325
2022-01-20 23:20:00,billionairezombiesclub,0.042999
2022-01-20 23:20:00,boredapeyachtclub,84.5
2022-01-20 23:20:00,adidasoriginals,10.5
2022-01-20 23:20:00,veefriends,11.95
2022-01-20 23:20:00,derace-ticket,1.69
2022-01-20 23:20:00,zed-run-official,0.02
2022-01-20 23:20:00,derace-horses,0.71
2022-01-20 23:20:00,cryptopunks,0.0
2022-01-20 23:20:00,mutant-ape-yacht-club,16.0
2022-01-20 23:30:00,bigtime-founders,0.1699
2022-01-20 23:30:00,decentral-games-ice,1.85
2022-01-20 23:30:00,slotienft,0.325
2022-01-20 23:30:00,billionairezombiesclub,0.042999
2022-01-20 23:30:00,boredapeyachtclub,84.5
2022-01-20 23:30:00,adidasoriginals,1.03999
2022-01-20 23:30:00,veefriends,11.95
2022-01-20 23:30:00,derace-ticket,1.69
2022-01-20 23:30:00,zed-run-official,0.0114
2022-01-20 23:30:00,derace-horses,0.71
2022-01-20 23:30:00,cryptopunks,0.0
2022-01-20 23:30:00,mutant-ape-yacht-club,15.9
2022-01-20 23:41:00,bigtime-founders,0.1699
2022-01-20 23:41:00,decentral-games-ice,1.94
2022-01-20 23:41:00,slotienft,0.325
2022-01-20 23:41:00,billionairezombiesclub,0.042999
2022-01-20 23:41:00,boredapeyachtclub,84.5
2022-01-20 23:41:00,adidasoriginals,1.03999
2022-01-20 23:41:00,veefriends,11.95
2022-01-20 23:41:00,derace-ticket,1.69
2022-01-20 23:41:00,zed-run-official,0.025
2022-01-20 23:41:00,derace-horses,0.71
2022-01-20 23:41:00,cryptopunks,0.0
2022-01-20 23:41:00,mutant-ape-yacht-club,15.9
2022-01-20 23:50:00,bigtime-founders,0.1699
2022-01-20 23:50:00,decentral-games-ice,1.94
2022-01-20 23:50:00,slotienft,0.325
2022-01-20 23:50:00,billionairezombiesclub,0.042999
2022-01-20 23:50:00,boredapeyachtclub,84.5
2022-01-20 23:50:00,adidasoriginals,1.03
2022-01-20 23:50:00,veefriends,11.95
2022-01-20 23:50:00,derace-ticket,1.69
2022-01-20 23:50:00,zed-run-official,0.025
2022-01-20 23:50:00,derace-horses,0.71
2022-01-20 23:50:00,cryptopunks,0.0
2022-01-20 23:50:00,mutant-ape-yacht-club,15.9
2022-01-21 00:00:00,bigtime-founders,0.168
2022-01-21 00:00:00,decentral-games-ice,1.94
2022-01-21 00:00:00,slotienft,0.325
2022-01-21 00:00:00,billionairezombiesclub,0.042999
2022-01-21 00:00:00,boredapeyachtclub,84.5
2022-01-21 00:00:00,adidasoriginals,10.5
2022-01-21 00:00:00,veefriends,11.95
2022-01-21 00:00:00,derace-ticket,1.69
2022-01-21 00:00:00,zed-run-official,0.022
2022-01-21 00:00:00,derace-horses,0.71
2022-01-21 00:00:00,cryptopunks,0.0
2022-01-21 00:00:00,mutant-ape-yacht-club,15.9
2022-01-21 00:10:00,bigtime-founders,0.168
2022-01-21 00:10:00,decentral-games-ice,1.94
2022-01-21 00:10:00,slotienft,0.325
2022-01-21 00:10:00,billionairezombiesclub,0.042999
2022-01-21 00:10:00,boredapeyachtclub,84.5
2022-01-21 00:10:00,adidasoriginals,1.04
2022-01-21 00:10:00,veefriends,11.95
2022-01-21 00:10:00,derace-ticket,1.69
2022-01-21 00:10:00,zed-run-official,0.019
2022-01-21 00:10:00,derace-horses,0.71
2022-01-21 00:10:00,cryptopunks,0.0
2022-01-21 00:10:00,mutant-ape-yacht-club,15.9
2022-01-21 00:20:00,bigtime-founders,0.168
2022-01-21 00:20:00,decentral-games-ice,1.94
2022-01-21 00:20:00,slotienft,0.325
2022-01-21 00:20:00,billionairezombiesclub,0.042999
2022-01-21 00:20:00,boredapeyachtclub,84.5
2022-01-21 00:20:00,adidasoriginals,1.044
2022-01-21 00:20:00,veefriends,11.95
2022-01-21 00:20:00,derace-ticket,1.69
2022-01-21 00:20:00,zed-run-official,0.025
2022-01-21 00:20:00,derace-horses,0.71
2022-01-21 00:20:00,cryptopunks,0.0
2022-01-21 00:20:00,mutant-ape-yacht-club,15.9
2022-01-21 00:30:00,bigtime-founders,0.168
2022-01-21 00:30:00,decentral-games-ice,1.935
2022-01-21 00:30:00,slotienft,0.33
2022-01-21 00:30:00,billionairezombiesclub,0.042999
2022-01-21 00:30:00,boredapeyachtclub,84.5
2022-01-21 00:30:00,adidasoriginals,1.045
2022-01-21 00:30:00,veefriends,11.95
2022-01-21 00:30:00,derace-ticket,1.69
2022-01-21 00:30:00,zed-run-official,0.0135
2022-01-21 00:30:00,derace-horses,0.71
2022-01-21 00:30:00,cryptopunks,0.0
2022-01-21 00:30:00,mutant-ape-yacht-club,15.9
2022-01-21 09:00:00,bigtime-founders,0.1699
2022-01-21 09:00:00,decentral-games-ice,1.93
2022-01-21 09:00:00,slotienft,0.349
2022-01-21 09:00:00,billionairezombiesclub,0.043
2022-01-21 09:00:00,boredapeyachtclub,85.0
2022-01-21 09:00:00,adidasoriginals,2.22
2022-01-21 09:00:00,veefriends,12.39
2022-01-21 09:00:00,derace-ticket,1.69
2022-01-21 09:00:00,zed-run-official,0.0095
2022-01-21 09:00:00,derace-horses,0.734
2022-01-21 09:00:00,cryptopunks,0.0
2022-01-21 09:00:00,mutant-ape-yacht-club,16.49
2022-01-21 09:10:00,bigtime-founders,0.1699
2022-01-21 09:10:00,decentral-games-ice,1.93
2022-01-21 09:10:00,slotienft,0.349
2022-01-21 09:10:00,billionairezombiesclub,0.043
2022-01-21 09:10:00,boredapeyachtclub,85.0
2022-01-21 09:10:00,adidasoriginals,2.22
2022-01-21 09:10:00,veefriends,12.39
2022-01-21 09:10:00,derace-ticket,1.69
2022-01-21 09:10:00,zed-run-official,0.01
2022-01-21 09:10:00,derace-horses,0.734
2022-01-21 09:10:00,cryptopunks,0.0
2022-01-21 09:10:00,mutant-ape-yacht-club,16.0
2022-01-21 09:20:00,bigtime-founders,0.1699
2022-01-21 09:20:00,decentral-games-ice,1.92
2022-01-21 09:20:00,slotienft,0.349
2022-01-21 09:20:00,billionairezombiesclub,0.043
2022-01-21 09:20:00,boredapeyachtclub,85.0
2022-01-21 09:20:00,adidasoriginals,1.1
2022-01-21 09:20:00,veefriends,12.38
2022-01-21 09:20:00,derace-ticket,1.69
2022-01-21 09:20:00,zed-run-official,0.0103
2022-01-21 09:20:00,derace-horses,0.734
2022-01-21 09:20:00,cryptopunks,0.0
2022-01-21 09:20:00,mutant-ape-yacht-club,15.99
2022-01-21 09:30:00,bigtime-founders,0.1699
2022-01-21 09:30:00,decentral-games-ice,1.92
2022-01-21 09:30:00,slotienft,0.349
2022-01-21 09:30:00,billionairezombiesclub,0.043
2022-01-21 09:30:00,boredapeyachtclub,85.0
2022-01-21 09:30:00,adidasoriginals,1.125
2022-01-21 09:30:00,veefriends,12.38
2022-01-21 09:30:00,derace-ticket,1.69
2022-01-21 09:30:00,zed-run-official,0.0095
2022-01-21 09:30:00,derace-horses,0.734
2022-01-21 09:30:00,cryptopunks,0.0
2022-01-21 09:30:00,mutant-ape-yacht-club,15.99
2022-01-21 09:40:00,bigtime-founders,0.1699
2022-01-21 09:40:00,decentral-games-ice,1.92
2022-01-21 09:40:00,slotienft,0.349
2022-01-21 09:40:00,billionairezombiesclub,0.043
2022-01-21 09:40:00,boredapeyachtclub,85.0
2022-01-21 09:40:00,adidasoriginals,1.124
2022-01-21 09:40:00,veefriends,12.38
2022-01-21 09:40:00,derace-ticket,1.69
2022-01-21 09:40:00,zed-run-official,0.009795
2022-01-21 09:40:00,derace-horses,0.734
2022-01-21 09:40:00,cryptopunks,0.0
2022-01-21 09:40:00,mutant-ape-yacht-club,15.988
2022-01-21 09:50:00,bigtime-founders,0.1789
2022-01-21 09:50:00,decentral-games-ice,1.92
2022-01-21 09:50:00,slotienft,0.349
2022-01-21 09:50:00,billionairezombiesclub,0.043
2022-01-21 09:50:00,boredapeyachtclub,85.0
2022-01-21 09:50:00,adidasoriginals,1.14
2022-01-21 09:50:00,veefriends,12.38
2022-01-21 09:50:00,derace-ticket,1.69
2022-01-21 09:50:00,zed-run-official,0.0103
2022-01-21 09:50:00,derace-horses,0.734
2022-01-21 09:50:00,cryptopunks,0.0
2022-01-21 09:50:00,mutant-ape-yacht-club,15.988
2022-01-21 10:00:00,bigtime-founders,0.178
2022-01-21 10:00:00,decentral-games-ice,1.92
2022-01-21 10:00:00,slotienft,0.349
2022-01-21 10:00:00,billionairezombiesclub,0.043
2022-01-21 10:00:00,boredapeyachtclub,85.0
2022-01-21 10:00:00,adidasoriginals,1.13
2022-01-21 10:00:00,veefriends,12.38
2022-01-21 10:00:00,derace-ticket,1.69
2022-01-21 10:00:00,zed-run-official,0.01
2022-01-21 10:00:00,derace-horses,0.734
2022-01-21 10:00:00,cryptopunks,0.0
2022-01-21 10:00:00,mutant-ape-yacht-club,15.988
2022-01-21 10:10:00,bigtime-founders,0.178
2022-01-21 10:10:00,decentral-games-ice,1.92
2022-01-21 10:10:00,slotienft,0.349
2022-01-21 10:10:00,billionairezombiesclub,0.043
2022-01-21 10:10:00,boredapeyachtclub,85.0
2022-01-21 10:10:00,adidasoriginals,1.14
2022-01-21 10:10:00,veefriends,12.38
2022-01-21 10:10:00,derace-ticket,1.69
2022-01-21 10:10:00,zed-run-official,0.009795
2022-01-21 10:10:00,derace-horses,0.734
2022-01-21 10:10:00,cryptopunks,0.0
2022-01-21 10:10:00,mutant-ape-yacht-club,15.988
2022-01-21 10:20:00,bigtime-founders,0.178
2022-01-21 10:20:00,decentral-games-ice,1.92
2022-01-21 10:20:00,slotienft,0.349
2022-01-21 10:20:00,billionairezombiesclub,0.043
2022-01-21 10:20:00,boredapeyachtclub,85.0
2022-01-21 10:20:00,adidasoriginals,1.14
2022-01-21 10:20:00,veefriends,12.38
2022-01-21 10:20:00,derace-ticket,1.69
2022-01-21 10:20:00,zed-run-official,0.01
2022-01-21 10:20:00,derace-horses,0.734
2022-01-21 10:20:00,cryptopunks,0.0
2022-01-21 10:20:00,mutant-ape-yacht-club,15.988
2022-01-21 10:30:00,bigtime-founders,0.178
2022-01-21 10:30:00,decentral-games-ice,1.92
2022-01-21 10:30:00,slotienft,0.349
2022-01-21 10:30:00,billionairezombiesclub,0.044
2022-01-21 10:30:00,boredapeyachtclub,85.0
2022-01-21 10:30:00,adidasoriginals,1.14
2022-01-21 10:30:00,veefriends,12.38
2022-01-21 10:30:00,derace-ticket,1.69
2022-01-21 10:30:00,zed-run-official,0.0108
2022-01-21 10:30:00,derace-horses,0.734
2022-01-21 10:30:00,cryptopunks,0.0
2022-01-21 10:30:00,mutant-ape-yacht-club,15.988
2022-01-21 10:40:00,bigtime-founders,0.178
2022-01-21 10:40:00,decentral-games-ice,1.92
2022-01-21 10:40:00,slotienft,0.349
2022-01-21 10:40:00,billionairezombiesclub,0.044
2022-01-21 10:40:00,boredapeyachtclub,85.0
2022-01-21 10:40:00,adidasoriginals,1.14
2022-01-21 10:40:00,veefriends,12.38
2022-01-21 10:40:00,derace-ticket,1.69
2022-01-21 10:40:00,zed-run-official,0.0103
2022-01-21 10:40:00,derace-horses,0.734
2022-01-21 10:40:00,cryptopunks,0.0
2022-01-21 10:40:00,mutant-ape-yacht-club,16.0
2022-01-21 10:50:00,bigtime-founders,0.178
2022-01-21 10:50:00,decentral-games-ice,1.92
2022-01-21 10:50:00,slotienft,0.349
2022-01-21 10:50:00,billionairezombiesclub,0.044
2022-01-21 10:50:00,boredapeyachtclub,85.0
2022-01-21 10:50:00,adidasoriginals,1.14
2022-01-21 10:50:00,veefriends,12.38
2022-01-21 10:50:00,derace-ticket,1.69
2022-01-21 10:50:00,zed-run-official,0.0095
2022-01-21 10:50:00,derace-horses,0.734
2022-01-21 10:50:00,cryptopunks,0.0
2022-01-21 10:50:00,mutant-ape-yacht-club,16.0
2022-01-21 11:00:00,bigtime-founders,0.178
2022-01-21 11:00:00,decentral-games-ice,1.92
2022-01-21 11:00:00,slotienft,0.349
2022-01-21 11:00:00,billionairezombiesclub,0.044
2022-01-21 11:00:00,boredapeyachtclub,85.0
2022-01-21 11:00:00,adidasoriginals,1.143
2022-01-21 11:00:00,veefriends,12.4
2022-01-21 11:00:00,derace-ticket,1.69
2022-01-21 11:00:00,zed-run-official,0.009795
2022-01-21 11:00:00,derace-horses,0.734
2022-01-21 11:00:00,cryptopunks,0.0
2022-01-21 11:00:00,mutant-ape-yacht-club,16.0
2022-01-21 11:10:00,bigtime-founders,0.178
2022-01-21 11:10:00,decentral-games-ice,1.92
2022-01-21 11:10:00,slotienft,0.349
2022-01-21 11:10:00,billionairezombiesclub,0.044
2022-01-21 11:10:00,boredapeyachtclub,85.0
2022-01-21 11:10:00,adidasoriginals,1.13
2022-01-21 11:10:00,veefriends,12.4
2022-01-21 11:10:00,derace-ticket,1.69
2022-01-21 11:10:00,zed-run-official,0.009795
2022-01-21 11:10:00,derace-horses,0.734
2022-01-21 11:10:00,cryptopunks,0.0
2022-01-21 11:10:00,mutant-ape-yacht-club,16.0
2022-01-21 11:20:00,bigtime-founders,0.178
2022-01-21 11:20:00,decentral-games-ice,1.92
2022-01-21 11:20:00,slotienft,0.349
2022-01-21 11:20:00,billionairezombiesclub,0.044
2022-01-21 11:20:00,boredapeyachtclub,85.0
2022-01-21 11:20:00,adidasoriginals,1.145
2022-01-21 11:20:00,veefriends,12.4
2022-01-21 11:20:00,derace-ticket,1.69
2022-01-21 11:20:00,zed-run-official,0.009795
2022-01-21 11:20:00,derace-horses,0.734
2022-01-21 11:20:00,cryptopunks,0.0
2022-01-21 11:20:00,mutant-ape-yacht-club,16.0
2022-01-21 11:30:00,bigtime-founders,0.178
2022-01-21 11:30:00,decentral-games-ice,1.92
2022-01-21 11:30:00,slotienft,0.349
2022-01-21 11:30:00,billionairezombiesclub,0.044
2022-01-21 11:30:00,boredapeyachtclub,85.0
2022-01-21 11:30:00,adidasoriginals,1.15
2022-01-21 11:30:00,veefriends,12.4
2022-01-21 11:30:00,derace-ticket,1.69
2022-01-21 11:30:00,zed-run-official,0.0094
2022-01-21 11:30:00,derace-horses,0.734
2022-01-21 11:30:00,cryptopunks,0.0
2022-01-21 11:30:00,mutant-ape-yacht-club,16.0
2022-01-21 11:40:00,bigtime-founders,0.178
2022-01-21 11:40:00,decentral-games-ice,1.92
2022-01-21 11:40:00,slotienft,0.349
2022-01-21 11:40:00,billionairezombiesclub,0.044
2022-01-21 11:40:00,boredapeyachtclub,85.0
2022-01-21 11:40:00,adidasoriginals,1.15
2022-01-21 11:40:00,veefriends,12.4
2022-01-21 11:40:00,derace-ticket,1.69
2022-01-21 11:40:00,zed-run-official,0.0094999
2022-01-21 11:40:00,derace-horses,0.734
2022-01-21 11:40:00,cryptopunks,0.0
2022-01-21 11:40:00,mutant-ape-yacht-club,16.0
2022-01-21 11:50:00,bigtime-founders,0.178
2022-01-21 11:50:00,decentral-games-ice,1.92
2022-01-21 11:50:00,slotienft,0.349
2022-01-21 11:50:00,billionairezombiesclub,0.044
2022-01-21 11:50:00,boredapeyachtclub,85.0
2022-01-21 11:50:00,adidasoriginals,2.26
2022-01-21 11:50:00,veefriends,12.4
2022-01-21 11:50:00,derace-ticket,1.69
2022-01-21 11:50:00,zed-run-official,0.0104
2022-01-21 11:50:00,derace-horses,0.734
2022-01-21 11:50:00,cryptopunks,0.0
2022-01-21 11:50:00,mutant-ape-yacht-club,16.0
2022-01-21 12:00:00,bigtime-founders,0.178
2022-01-21 12:00:00,decentral-games-ice,1.92
2022-01-21 12:00:00,slotienft,0.349
2022-01-21 12:00:00,billionairezombiesclub,0.044899
2022-01-21 12:00:00,boredapeyachtclub,85.0
2022-01-21 12:00:00,adidasoriginals,1.11
2022-01-21 12:00:00,veefriends,12.4
2022-01-21 12:00:00,derace-ticket,1.69
2022-01-21 12:00:00,zed-run-official,0.0094
2022-01-21 12:00:00,derace-horses,0.734
2022-01-21 12:00:00,cryptopunks,0.0
2022-01-21 12:00:00,mutant-ape-yacht-club,16.0
2022-01-21 12:10:00,bigtime-founders,0.178
2022-01-21 12:10:00,decentral-games-ice,1.92
2022-01-21 12:10:00,slotienft,0.349
2022-01-21 12:10:00,billionairezombiesclub,0.044899
2022-01-21 12:10:00,boredapeyachtclub,85.0
2022-01-21 12:10:00,adidasoriginals,1.11
2022-01-21 12:10:00,veefriends,12.4
2022-01-21 12:10:00,derace-ticket,1.69
2022-01-21 12:10:00,zed-run-official,0.0095
2022-01-21 12:10:00,derace-horses,0.734
2022-01-21 12:10:00,cryptopunks,0.0
2022-01-21 12:10:00,mutant-ape-yacht-club,16.0
2022-01-21 12:20:00,bigtime-founders,0.178
2022-01-21 12:20:00,decentral-games-ice,1.92
2022-01-21 12:20:00,slotienft,0.349
2022-01-21 12:20:00,billionairezombiesclub,0.044899
2022-01-21 12:20:00,boredapeyachtclub,85.0
2022-01-21 12:20:00,adidasoriginals,1.11
2022-01-21 12:20:00,veefriends,12.4
2022-01-21 12:20:00,derace-ticket,1.69
2022-01-21 12:20:00,zed-run-official,0.0099
2022-01-21 12:20:00,derace-horses,0.734
2022-01-21 12:20:00,cryptopunks,0.0
2022-01-21 12:20:00,mutant-ape-yacht-club,16.0
2022-01-21 12:30:00,bigtime-founders,0.178
2022-01-21 12:30:00,decentral-games-ice,1.92
2022-01-21 12:30:00,slotienft,0.349
2022-01-21 12:30:00,billionairezombiesclub,0.044899
2022-01-21 12:30:00,boredapeyachtclub,85.0
2022-01-21 12:30:00,adidasoriginals,1.11
2022-01-21 12:30:00,veefriends,12.4
2022-01-21 12:30:00,derace-ticket,1.69
2022-01-21 12:30:00,zed-run-official,0.01
2022-01-21 12:30:00,derace-horses,0.734
2022-01-21 12:30:00,cryptopunks,0.0
2022-01-21 12:30:00,mutant-ape-yacht-club,16.0
2022-01-21 12:40:00,bigtime-founders,0.178
2022-01-21 12:40:00,decentral-games-ice,1.92
2022-01-21 12:40:00,slotienft,0.349
2022-01-21 12:40:00,billionairezombiesclub,0.044899
2022-01-21 12:40:00,boredapeyachtclub,85.0
2022-01-21 12:40:00,adidasoriginals,1.08
2022-01-21 12:40:00,veefriends,12.4
